시도교육청,교육지원청,지역,정보공시학교코드,학교명,학교급코드,설립구분,주야간,제외여부,제외사유,1학년학급수,1학년학생수,1학년학급당학생수,2학년학급수,2학년학생수,2학년학급당학생수,3학년학급수,3학년학생수,3학년학급당학생수,특수학급학급수,특수학급학생수,특수학급학급당학생수,순회학급학급수,순회학급학생수,순회학급학급당학생수,학급수계,학생수계,학급당학생수계,교사수계,수업교원1인당학생수,학교급,담당자,학교특성,특성화고 구분,특성화고 담당자
경기도교육청,경기도포천교육지원청,경기도포천시,S090000841,포천고등학교,4,공립,주간,N,,9,194,21.6,9,198,22,9,217,24.1,2,9,4.5,1,5,5,30,623,20.8,57,10.9,고등,조영환,일반고등학교,,
경기도교육청,경기도포천교육지원청,경기도포천시,S090004174,포천여자중학교,3,공립,주간,N,,6,154,25.7,5,127,25.4,5,126,25.2,1,6,6,0,0,0,17,413,24.3,29,14.2,중등,조영환,,,
경기도교육청,경기도포천교육지원청,경기도포천시,S090000843,포천일고등학교,4,공립,주간,N,,11,218,19.8,11,188,17.1,11,185,16.8,2,8,4,0,0,0,35,599,17.1,70,8.6,고등,조영환,일반고등학교,,
경기도교육청,경기도포천교육지원청,경기도포천시,S090004175,포천중학교,3,공립,주간,N,,6,135,22.5,5,134,26.8,6,144,24,2,11,5.5,0,0,0,19,424,22.3,34,12.5,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000628,경복비즈니스고등학교,4,사립,주간,N,,7,126,18,6,80,13.3,8,123,15.4,0,0,0,0,0,0,21,329,15.7,40,8.2,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000380,경복여자고등학교,4,사립,주간,N,,8,199,24.9,8,220,27.5,8,207,25.9,0,0,0,0,0,0,24,626,26.1,48,13,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000968,경서중학교,3,공립,주간,N,,0,0,0,2,24,12,3,35,11.7,0,0,0,0,0,0,5,59,11.8,16,3.7,,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000389,공항고등학교,4,공립,주간,N,,8,196,24.5,8,225,28.1,8,220,27.5,3,17,5.7,0,0,0,27,658,24.4,59,11.2,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000970,공항중학교,3,공립,주간,N,,9,220,24.4,7,191,27.3,7,158,22.6,2,14,7,0,0,0,25,583,23.3,45,13,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000413,대일고등학교,4,사립,주간,N,,12,303,25.3,13,335,25.8,13,362,27.8,0,0,0,0,0,0,38,1000,26.3,78,12.8,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000418,덕원여자고등학교,4,사립,주간,N,,11,268,24.4,12,289,24.1,13,297,22.8,0,0,0,0,0,0,36,854,23.7,73,11.7,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000622,덕원예술고등학교,4,사립,주간,N,,5,201,40.2,5,196,39.2,5,200,40,0,0,0,0,0,0,15,597,39.8,32,18.7,고등,송훈재,특수목적고등학교,,송훈재
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000972,덕원중학교,3,사립,주간,N,,8,247,30.9,8,244,30.5,8,243,30.4,0,0,0,0,0,0,24,734,30.6,41,17.9,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000584,동양고등학교,4,사립,주간,N,,6,137,22.8,6,142,23.7,7,169,24.1,0,0,0,0,0,0,19,448,23.6,39,11.5,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000973,등명중학교,3,공립,주간,N,,8,207,25.9,9,220,24.4,8,195,24.4,0,0,0,0,0,0,25,622,24.9,47,13.2,중등,조영환,,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000974,등원중학교,3,공립,주간,N,,5,116,23.2,5,123,24.6,5,108,21.6,2,15,7.5,0,0,0,17,362,21.3,31,11.7,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010005208,등촌고등학교,4,공립,주간,N,,6,149,24.8,6,171,28.5,7,183,26.1,3,12,4,0,0,0,22,515,23.4,42,12.3,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000975,등촌중학교,3,사립,주간,N,,5,140,28,6,134,22.3,5,133,26.6,0,0,0,0,0,0,16,407,25.4,30,13.6,중등,조영환,,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010005596,마곡중학교,3,공립,주간,N,,8,216,27,8,215,26.9,8,187,23.4,1,7,7,0,0,0,25,625,25,50,12.5,중등,조영환,,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010006403,마곡하늬중학교,3,공립,주간,N,,10,276,27.6,10,275,27.5,10,244,24.4,0,0,0,0,0,0,30,795,26.5,55,14.5,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000429,마포고등학교,4,사립,주간,N,,9,216,24,9,235,26.1,10,271,27.1,0,0,0,0,0,0,28,722,25.8,54,13.4,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000976,마포중학교,3,사립,주간,N,,6,139,23.2,6,147,24.5,6,122,20.3,0,0,0,0,0,0,18,408,22.7,34,12,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000431,명덕고등학교,4,사립,주간,N,,9,233,25.9,10,263,26.3,10,259,25.9,0,0,0,0,0,0,29,755,26,59,12.8,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000432,명덕여자고등학교,4,사립,주간,N,,10,264,26.4,13,351,27,13,363,27.9,0,0,0,0,0,0,36,978,27.2,78,12.5,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000977,명덕여자중학교,3,사립,주간,N,,6,175,29.2,6,182,30.3,6,171,28.5,0,0,0,0,0,0,18,528,29.3,31,17,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000573,명덕외국어고등학교,4,사립,주간,N,,10,255,25.5,10,243,24.3,10,237,23.7,0,0,0,0,0,0,30,735,24.5,66,11.1,고등,송훈재,특수목적고등학교,,송훈재
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000980,방원중학교,3,공립,주간,N,,4,94,23.5,4,96,24,4,90,22.5,1,3,3,0,0,0,13,283,21.8,29,9.8,중등,조영환,,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000981,방화중학교,3,공립,주간,N,,4,91,22.8,4,98,24.5,4,98,24.5,0,0,0,0,0,0,12,287,23.9,27,10.6,중등,조영환,,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000982,백석중학교,3,공립,주간,N,,7,176,25.1,7,170,24.3,8,200,25,1,8,8,0,0,0,23,554,24.1,47,11.8,중등,조영환,,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000984,삼정중학교,3,공립,주간,N,,4,102,25.5,4,92,23,4,101,25.3,0,0,0,0,0,0,12,295,24.6,22,13.4,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000578,서울디지털콘텐츠고등학교,4,공립,주간,N,,6,84,14,5,39,7.8,7,88,12.6,0,0,0,0,0,0,18,211,11.7,45,4.7,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000646,서울백영고등학교,4,사립,주간,N,,7,133,19,7,119,17,7,106,15.1,0,0,0,0,0,0,21,358,17,41,8.7,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000610,서울신정고등학교,4,사립,주간,N,,7,117,16.7,7,110,15.7,8,122,15.3,0,0,0,0,0,0,22,349,15.9,44,7.9,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000985,성재중학교,3,공립,주간,N,,6,129,21.5,6,139,23.2,4,99,24.8,1,6,6,0,0,0,17,373,21.9,34,11,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010005270,세현고등학교,4,공립,주간,N,,6,133,22.2,6,126,21,6,151,25.2,3,15,5,0,0,0,21,425,20.2,47,9,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000986,송정중학교,3,공립,주간,N,,4,106,26.5,3,60,20,3,69,23,0,0,0,0,0,0,10,235,23.5,24,9.8,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010005582,수명고등학교,4,공립,주간,N,,7,173,24.7,7,197,28.1,7,180,25.7,3,13,4.3,0,0,0,24,563,23.5,52,10.8,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010005497,수명중학교,3,공립,주간,N,,7,179,25.6,7,202,28.9,7,168,24,1,8,8,0,0,0,22,557,25.3,42,13.3,중등,조영환,,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000992,신정여자중학교,3,사립,주간,N,,6,145,24.2,6,141,23.5,5,110,22,0,0,0,0,0,0,17,396,23.3,30,13.2,중등,조영환,,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010005287,염경중학교,3,공립,주간,N,,8,197,24.6,7,179,25.6,7,194,27.7,1,7,7,0,0,0,23,577,25.1,43,13.4,중등,조영환,,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010000999,염창중학교,3,공립,주간,N,,11,292,26.5,10,260,26,10,264,26.4,0,0,0,0,0,0,31,816,26.3,59,13.8,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000596,영등포공업고등학교,4,사립,주간,N,,7,124,17.7,7,102,14.6,7,90,12.9,0,0,0,0,0,0,21,316,15,50,6.3,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000503,영일고등학교,4,사립,주간,N,,8,185,23.1,9,216,24,11,248,22.5,0,0,0,0,0,0,28,649,23.2,57,11.4,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000551,한광고등학교,4,사립,주간,N,,4,62,15.5,4,96,24,4,103,25.8,0,0,0,0,0,0,12,261,21.8,24,10.9,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000554,한서고등학교,4,사립,주간,N,,8,193,24.1,8,206,25.8,9,224,24.9,1,3,3,0,0,0,26,626,24.1,54,11.6,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000565,화곡고등학교,4,사립,주간,N,,9,223,24.8,9,237,26.3,10,236,23.6,0,0,0,0,0,0,28,696,24.9,57,12.2,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시강서구,S010000655,화곡보건경영고등학교,4,사립,주간,N,,5,88,17.6,5,71,14.2,5,50,10,0,0,0,0,0,0,15,209,13.9,34,6.1,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010001002,화곡중학교,3,사립,주간,N,,6,182,30.3,6,185,30.8,6,177,29.5,0,0,0,0,0,0,18,544,30.2,29,18.8,중등,조영환,,,
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시강서구,S010001003,화원중학교,3,공립,주간,N,,7,198,28.3,7,188,26.9,8,195,24.4,1,9,9,0,0,0,23,590,25.7,43,13.7,중등,조영환,,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010001166,개봉중학교,3,공립,주간,N,,5,130,26,6,137,22.8,5,122,24.4,2,10,5,0,0,0,18,399,22.2,37,10.8,중등,조영환,,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010001167,개웅중학교,3,공립,주간,N,,6,165,27.5,6,144,24,6,143,23.8,0,0,0,0,0,0,18,452,25.1,32,14.1,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010000383,경인고등학교,4,공립,주간,N,,12,346,28.8,13,382,29.4,13,383,29.5,3,21,7,0,0,0,41,1132,27.6,80,14.2,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010001192,경인중학교,3,공립,주간,N,,8,195,24.4,7,187,26.7,8,207,25.9,3,17,5.7,0,0,0,26,606,23.3,49,12.4,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010000388,고척고등학교,4,공립,주간,N,,9,255,28.3,9,249,27.7,9,261,29,3,17,5.7,0,0,0,30,782,26.1,59,13.3,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010001168,고척중학교,3,공립,주간,N,,11,302,27.5,10,251,25.1,10,254,25.4,1,7,7,0,0,0,32,814,25.4,62,13.1,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010000398,구로고등학교,4,공립,주간,N,,11,311,28.3,11,316,28.7,11,324,29.5,0,0,0,0,0,0,33,951,28.8,73,13,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010001169,구로중학교,3,공립,주간,N,,7,133,19,6,131,21.8,8,163,20.4,1,5,5,0,0,0,22,432,19.6,42,10.3,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010000399,구일고등학교,4,공립,주간,N,,9,254,28.2,9,257,28.6,9,272,30.2,0,0,0,0,0,0,27,783,29,58,13.5,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010001170,구일중학교,3,공립,주간,N,,7,188,26.9,7,167,23.9,7,179,25.6,1,5,5,0,0,0,22,539,24.5,37,14.6,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010005501,구현고등학교,4,공립,주간,N,,9,253,28.1,9,258,28.7,9,260,28.9,0,0,0,0,0,0,27,771,28.6,57,13.5,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010000582,덕일전자공업고등학교,4,사립,주간,N,,4,49,12.3,4,50,12.5,4,43,10.8,0,0,0,0,0,0,12,142,11.8,27,5.3,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010000641,서서울생활과학고등학교,4,사립,주간,N,,8,155,19.4,9,146,16.2,10,151,15.1,0,0,0,0,0,0,27,452,16.7,56,8.1,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010005584,서울공연예술고등학교,4,사립,주간,N,,7,245,35,7,249,35.6,7,236,33.7,0,0,0,0,0,0,21,730,34.8,44,16.6,고등,송훈재,특수목적고등학교,,송훈재
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010005500,세종과학고등학교,4,공립,주간,N,,8,158,19.8,8,160,20,7,114,16.3,0,0,0,0,0,0,23,432,18.8,69,6.3,고등,송훈재,특수목적고등학교,,송훈재
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010005521,신도림고등학교,4,공립,주간,N,,7,182,26,7,185,26.4,8,186,23.3,3,16,5.3,0,0,0,25,569,22.8,51,11.2,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010001182,신도림중학교,3,공립,주간,N,,12,358,29.8,12,375,31.3,12,321,26.8,1,7,7,0,0,0,37,1061,28.7,71,14.9,중등,조영환,,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010001188,영림중학교,3,공립,주간,N,,8,193,24.1,6,147,24.5,7,178,25.4,1,6,6,0,0,0,22,524,23.8,41,12.8,중등,조영환,,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010001189,영서중학교,3,공립,주간,N,,8,194,24.3,6,149,24.8,7,184,26.3,2,8,4,0,0,0,23,535,23.3,42,12.7,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010000632,예림디자인고등학교,4,사립,주간,N,,6,120,20,6,115,19.2,6,117,19.5,0,0,0,0,0,0,18,352,19.6,36,9.8,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010001191,오남중학교,3,공립,주간,N,,8,200,25,7,161,23,7,191,27.3,1,8,8,0,0,0,23,560,24.3,50,11.2,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010000508,오류고등학교,4,사립,주간,N,,6,150,25,6,149,24.8,7,182,26,0,0,0,0,0,0,19,481,25.3,39,12.3,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010001193,오류중학교,3,공립,주간,N,,5,116,23.2,4,86,21.5,4,104,26,1,5,5,0,0,0,14,311,22.2,25,12.4,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010000513,우신고등학교,4,사립,주간,N,,9,254,28.2,9,248,27.6,9,245,27.2,2,5,2.5,0,0,0,29,752,25.9,57,13.2,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010001194,우신중학교,3,사립,주간,N,,4,90,22.5,4,83,20.8,5,81,16.2,0,0,0,0,0,0,13,254,19.5,25,10.2,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시구로구,S010000598,유한공업고등학교,4,사립,주간,N,,8,159,19.9,8,144,18,8,135,16.9,0,0,0,0,0,0,24,438,18.3,57,7.7,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010005571,천왕중학교,3,공립,주간,N,,9,219,24.3,12,289,24.1,12,312,26,2,12,6,0,0,0,35,832,23.8,69,12.1,중등,조영환,,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시구로구,S010006401,항동중학교,3,공립,주간,N,,7,186,26.6,7,174,24.9,6,163,27.2,2,7,3.5,0,0,0,22,530,24.1,36,14.7,중등,조영환,,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시금천구,S010001165,가산중학교,3,공립,주간,N,,6,158,26.3,6,152,25.3,6,152,25.3,2,11,5.5,0,0,0,20,473,23.7,40,11.8,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시금천구,S000005401,국립전통예술고등학교,4,국립,주간,N,,6,175,29.2,6,175,29.2,6,164,27.3,0,0,0,0,0,0,18,514,28.6,80,6.4,고등,송훈재,특수목적고등학교,,송훈재
서울특별시교육청,서울특별시교육청,서울특별시금천구,S010000402,금천고등학교,4,공립,주간,N,,7,185,26.4,8,217,27.1,9,248,27.6,3,21,7,0,0,0,27,671,24.9,51,13.2,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시금천구,S010001171,난곡중학교,3,공립,주간,N,,4,74,18.5,3,73,24.3,4,75,18.8,1,5,5,0,0,0,12,227,18.9,22,10.3,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시금천구,S010000419,독산고등학교,4,공립,주간,N,,7,165,23.6,7,163,23.3,8,210,26.3,3,20,6.7,0,0,0,25,558,22.3,52,10.7,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시금천구,S010000425,동일여자고등학교,4,사립,주간,N,,8,201,25.1,8,198,24.8,9,221,24.6,0,0,0,0,0,0,25,620,24.8,51,12.2,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시금천구,S010001176,동일중학교,3,사립,주간,N,,7,180,25.7,6,153,25.5,7,183,26.1,0,0,0,0,0,0,20,516,25.8,40,12.9,중등,조영환,,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시금천구,S010001178,문성중학교,3,공립,주간,N,,4,82,20.5,4,79,19.8,3,75,25,1,4,4,0,0,0,12,240,20,21,11.4,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시금천구,S010000438,문일고등학교,4,사립,주간,N,,8,206,25.8,9,224,24.9,11,272,24.7,3,13,4.3,0,0,0,31,715,23.1,62,11.5,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시금천구,S010001179,문일중학교,3,사립,주간,N,,5,124,24.8,5,103,20.6,6,140,23.3,0,0,0,0,0,0,16,367,22.9,29,12.7,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시금천구,S010000426,서울매그넷고등학교,4,사립,주간,N,,7,120,17.1,7,129,18.4,7,122,17.4,0,0,0,0,0,0,21,371,17.7,45,8.2,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시남부교육지원청,서울특별시금천구,S010001180,세일중학교,3,공립,주간,N,,4,101,25.3,5,123,24.6,4,98,24.5,2,9,4.5,0,0,0,15,331,22.1,25,13.2,중등,조영환,,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시금천구,S010001181,시흥중학교,3,공립,주간,N,,7,189,27,7,188,26.9,7,175,25,3,20,6.7,0,0,0,24,572,23.8,44,13,중등,조영환,,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시금천구,S010001183,안천중학교,3,공립,주간,N,,7,179,25.6,6,146,24.3,6,153,25.5,1,5,5,0,0,0,20,483,24.2,36,13.4,중등,조영환,,,
서울특별시교육청,서울특별시남부교육지원청,서울특별시금천구,S010001196,한울중학교,3,공립,주간,N,,6,153,25.5,8,174,21.8,7,164,23.4,2,14,7,0,0,0,23,505,22,45,11.2,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시마포구,S010000381,경성고등학교,4,사립,주간,N,,7,172,24.6,8,205,25.6,8,216,27,1,9,9,0,0,0,24,602,25.1,54,11.1,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010001924,경성중학교,3,사립,주간,N,,4,99,24.8,5,108,21.6,5,108,21.6,0,0,0,0,0,0,14,315,22.5,25,12.6,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시마포구,S010000393,광성고등학교,4,사립,주간,N,,9,220,24.4,10,256,25.6,10,279,27.9,0,0,0,0,0,0,29,755,26,57,13.2,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010001925,광성중학교,3,사립,주간,N,,5,143,28.6,5,113,22.6,5,127,25.4,0,0,0,0,0,0,15,383,25.5,25,15.3,중등,조영환,,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010001929,동도중학교,3,사립,주간,N,,7,235,33.6,7,197,28.1,8,222,27.8,0,0,0,0,0,0,22,654,29.7,38,17.2,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시마포구,S010005365,상암고등학교,4,공립,주간,N,,9,234,26,10,270,27,10,284,28.4,3,18,6,0,0,0,32,806,25.2,68,11.9,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010005366,상암중학교,3,공립,주간,N,,11,288,26.2,11,289,26.3,11,300,27.3,2,6,3,0,0,0,35,883,25.2,62,14.2,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시마포구,S010000583,서울디자인고등학교,4,사립,주간,N,,15,293,19.5,15,272,18.1,15,227,15.1,0,0,0,0,0,0,45,792,17.6,105,7.5,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시마포구,S010000460,서울여자고등학교,4,공립,주간,N,,9,238,26.4,10,278,27.8,10,273,27.3,3,17,5.7,0,0,0,32,806,25.2,64,12.6,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010001935,서울여자중학교,3,공립,주간,N,,8,237,29.6,8,219,27.4,8,206,25.8,1,6,6,0,0,0,25,668,26.7,43,15.5,중등,조영환,,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010001938,성사중학교,3,공립,주간,N,,4,97,24.3,4,93,23.3,4,98,24.5,2,7,3.5,0,0,0,14,295,21.1,30,9.8,중등,조영환,,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010001939,성산중학교,3,공립,주간,N,,5,132,26.4,6,145,24.2,6,152,25.3,1,4,4,0,0,0,18,433,24.1,32,13.5,중등,조영환,,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010001940,성서중학교,3,공립,주간,N,,5,121,24.2,5,126,25.2,6,138,23,1,5,5,0,0,0,17,390,22.9,35,11.1,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시마포구,S010000480,숭문고등학교,4,사립,주간,N,,8,182,22.8,8,208,26,8,202,25.3,0,0,0,0,0,0,24,592,24.7,52,11.4,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010001941,숭문중학교,3,사립,주간,N,,6,179,29.8,6,167,27.8,6,161,26.8,0,0,0,0,0,0,18,507,28.2,35,14.5,중등,조영환,,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010001943,신수중학교,3,공립,주간,N,,7,164,23.4,6,143,23.8,6,150,25,1,6,6,0,0,0,20,463,23.2,34,13.6,중등,조영환,,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010001945,아현중학교,3,공립,주간,N,,8,229,28.6,8,215,26.9,8,209,26.1,2,13,6.5,0,0,0,26,666,25.6,49,13.6,중등,조영환,,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010006282,아현중학교부설방송통신중학교,25,공립,주간,N,,6,85,14.2,6,84,14,6,90,15,0,0,0,0,0,0,18,259,14.4,27,9.6,중등,조영환,,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010001959,중암중학교,3,공립,주간,N,,8,196,24.5,7,191,27.3,9,246,27.3,1,3,3,0,0,0,25,636,25.4,42,15.1,중등,조영환,,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010005569,창천중학교,3,공립,주간,N,,7,131,18.7,4,85,21.3,5,109,21.8,2,8,4,0,0,0,18,333,18.5,29,11.5,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시마포구,S010000662,한세사이버보안고등학교,4,사립,주간,N,,4,58,14.5,3,55,18.3,4,70,17.5,0,0,0,0,0,0,11,183,16.6,24,7.6,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시마포구,S010000564,홍익대학교사범대학부속여자고등학교,4,사립,주간,N,,9,245,27.2,9,232,25.8,9,252,28,0,0,0,0,0,0,27,729,27,56,13,고등,조영환,일반고등학교,,
서울특별시교육청,서울특별시서부교육지원청,서울특별시마포구,S010001965,홍익대학교사범대학부속여자중학교,3,사립,주간,N,,4,91,22.8,5,119,23.8,5,103,20.6,0,0,0,0,0,0,14,313,22.4,26,12,중등,조영환,,,
서울특별시교육청,서울특별시교육청,서울특별시마포구,S010000615,홍익디자인고등학교,4,사립,주간,N,,5,101,20.2,5,94,18.8,5,96,19.2,0,0,0,0,0,0,15,291,19.4,29,10,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시서대문구,S010005591,가재울고등학교,4,공립,주간,N,,7,195,27.9,8,229,28.6,8,220,27.5,3,21,7,0,0,0,26,665,25.6,52,12.8,고등,조영환,일반고등학교,,
